Model,GDT_TS,GDT_HA,Z_GDT_TS,Z_GDT_HA,LLG_Original_deltaLLG,LLG_B_from_rms_deltaLLG,LLG_const_B_deltaLLG,Z_LLG_Original_deltaLLG,Z_LLG_B_from_rms_deltaLLG,Z_LLG_const_B_deltaLLG
R1067x1TS075_5,62.67,45.93,0.78396620741532,0.8836913715846836,1.124860159726639,0.995132547833447,1.5604721334446614,-0.11918496018611416,-0.1301101117031537,-0.11866829203665615
R1067x1TS080_1,55.32,37.45,0.0,0.0,6.164323328347934,6.103267275642094,6.696214919814181,-0.0805848499901914,-0.10722636242057587,-0.07744124538963136
R1067x1TS080_2,54.64,36.2,0.0,0.0,5.979526387492487,5.9184703347866465,6.511417978958733,-0.08200031470185058,-0.10805422759799603,-0.07892469820605652
R1067x1TS081_1,60.07,44.12,0.3004887736602087,0.5646252864382052,25.31641467212595,5.486417926528914,23.748691350533434,0.06611189361443771,-0.1099897636623992,0.05944708225839787
R1067x1TS081_2,53.62,35.52,0.0,0.0,5.812315296630374,1.6301865111247311,8.447593578856711,-0.08328107940183822,-0.1272651562641848,-0.06338209704898956
R1067x1TS081_3,54.07,36.42,0.0,0.0,7.117672616486206,13.898929219366646,7.140163372589838,-0.07328260640867723,-0.072302856499569,-0.07387746029898534
R1067x1TS081_4,54.07,36.65,0.0,0.0,7.809095486585108,14.425720414409835,8.51149074928146,-0.06798660600451109,-0.06994290354726906,-0.06286916411303617
R1067x1TS081_5,51.58,34.84,0.0,0.0,1.8386006512386368,0.4753794821965416,2.1287301886030283,-0.11371801644591564,-0.13243853479233653,-0.11410661472490692
R1067x1TS100_1,61.88,44.45,0.637063448697421,0.6227975561057961,4.195537251574394,4.134481198868554,4.727428843040641,-0.09566490057749394,-0.11604625644698954,-0.09324562633343114
R1067x1TS100_2,61.99,44.68,0.6575182632024449,0.6633418652680552,5.108528678306727,5.047472625600887,5.6404202697729735,-0.08867178077472689,-0.11195617894908289,-0.08591661051158633
R1067x1TS100_3,62.22,45.37,0.7002874208038579,0.7849747927548336,6.735306167321512,6.674250114615671,7.267197758787758,-0.07621136817935188,-0.10466843690999891,-0.07285769494401903
R1067x1TS100_4,62.22,45.47,0.7002874208038579,0.8026027532601642,2.8832268361524287,2.8221707834465883,3.4151184276186752,-0.10571663127808827,-0.12192522873876283,-0.10378016534024603
R1067x1TS100_5,61.88,44.91,0.637063448697421,0.7038861744303142,5.879024167539142,5.817968114833302,6.4109157590053885,-0.08277011827721738,-0.10850446388311874,-0.07973147726071302
R1067x1TS131_1,44.23,29.41,0.0,0.0,0.25491858623118535,2.9674601762537636,0.5999747033700498,-0.12584833671598486,-0.12127435200673041,-0.1263786611110439
R1067x1TS131_2,39.48,24.89,0.0,0.0,1.5793894482498283,0.0,2.1835269781430044,-0.1157034622492874,-0.13456817025896683,-0.11366673486868291
R1067x1TS131_3,52.04,35.06,0.0,0.0,9.582351345584726,12.220282103823806,10.081228645306354,-0.05440423239195088,-0.07982296741537565,-0.05026813245023971
R1067x1TS131_4,43.55,27.71,0.0,0.0,0.0,3.9857428364277743,0.0,-0.12780090292993826,-0.11671258409419633,-0.13119494302230317
R1067x1TS131_5,44.91,29.64,0.0,0.0,5.081549199641274,6.456927966349425,5.571916207611896,-0.08887843192280938,-0.10564201059579113,-0.08646652515562206
R1067x1TS149_1,61.65,44.12,0.5942942910960066,0.5646252864382052,3.535081655384972,11.178319773041252,3.9575155234841324,-0.10072370504523255,-0.08449081703369363,-0.09942608623180545
R1067x1TS149_2,60.75,42.65,0.4269367178730839,0.30549426700985044,4.0967892613565775,4.702515987913313,4.51959163785689,-0.09642126751113232,-0.11350153779939455,-0.09491403429495113
R1067x1TS149_3,61.88,44.12,0.637063448697421,0.5646252864382052,5.4089810358649695,10.33974942399912,5.731527881972236,-0.08637044554866831,-0.08824749821886592,-0.08518524643548678
R1067x1TS149_4,60.75,43.33,0.4269367178730839,0.42536439844609625,8.645543151369026,9.620858444957076,4.246725586241907,-0.06157977834183078,-0.09146803209326558,-0.09710445969323567
R1067x1TS149_5,61.99,44.46,0.6575182632024449,0.6245603521563288,6.299435710186487,13.4217265211057,6.727368004800909,-0.07954994753068427,-0.07444065972635622,-0.07719116477980112
R1067x1TS192_1,56.22,37.33,0.0,0.0,5.291393376531601,0.0,14.143515004935423,-0.0872711162066484,-0.13456817025896683,-0.017658230395469984
R1067x1TS192_2,54.64,36.42,0.0,0.0,3.530377371521726,0.0,3.158653440716832,-0.10075973782678849,-0.13456817025896683,-0.10583893160213766
R1067x1TS192_3,55.09,36.31,0.0,0.0,6.620413286037917,0.0,5.623136478911719,-0.07709139800195045,-0.13456817025896683,-0.08605535571003467
R1067x1TS192_4,55.32,37.1,0.0,0.0,8.249257971446614,0.0,7.903839617107976,-0.06461515157548436,-0.13456817025896683,-0.06774706836433976
R1067x1TS192_5,55.99,36.65,0.0,0.0,8.904485199914607,0.0,9.60357722218653,-0.059596394145185895,-0.13456817025896683,-0.05410246729158779
R1067x1TS236_1,62.1,45.25,0.6779730777074686,0.7638212401484378,9.021852918749033,13.062977432500006,10.612996973314537,-0.058697408136386,-0.07604780688211024,-0.0459993755096879
R1067x1TS236_2,62.1,45.25,0.6779730777074686,0.7638212401484378,17.98818786315806,17.901813236888508,18.472359253485436,0.009980842964401087,-0.054370480173327435,0.01709145843947932
R1067x1TS236_3,61.88,45.25,0.637063448697421,0.7638212401484378,14.637837161362228,18.113604105944646,15.193819643644776,-0.015681395642590648,-0.053421685866584655,-0.009226936202041998
R1067x1TS236_4,61.99,45.13,0.6575182632024449,0.7426676875420419,11.455474347488607,13.773038124564874,12.071591572056448,-0.04005691961978746,-0.07286683149315513,-0.03429054388341796
R1067x1TS236_5,62.33,45.47,0.7207422353088817,0.8026027532601642,15.046285805111808,16.06895097345953,15.312686700918519,-0.012552855532152197,-0.06258145399073103,-0.00827273387554983
R1067x1TS253_1,61.42,44.45,0.5515251334945935,0.6227975561057961,0.614833677654504,17.052491741503434,1.37887644758196,-0.12309154264382648,-0.058175325032819594,-0.12012604685876874
R1067x1TS253_2,60.86,43.66,0.4473915323781077,0.4835366681136858,0.0,13.168917217001972,2.180684987090742,-0.12780090292993826,-0.07557321104688383,-0.11368954888070722
R1067x1TS253_3,61.42,44.45,0.5515251334945935,0.6227975561057961,0.7422898721646645,16.168465865966237,1.4432123782378996,-0.12211528327082836,-0.06213564079837166,-0.11960959178604358
R1067x1TS253_4,61.42,44.45,0.5515251334945935,0.6227975561057961,0.0,13.92274166354876,0.0,-0.12780090292993826,-0.0721961799862221,-0.13119494302230317
R1067x1TS253_5,61.31,44.34,0.5310703189895697,0.6034067995499329,1.647869639310927,13.49969689713291,2.0760141825147267,-0.11517893357773062,-0.0740913630394929,-0.11452979114406393
R1067x1TS291_1,46.49,30.88,0.0,0.0,0.0,0.0,5.318587910382871,-0.12780090292993826,-0.13456817025896683,-0.08850011171969048
R1067x1TS291_2,45.93,29.86,0.0,0.0,0.0,0.0,1.2411843739017305,-0.12780090292993826,-0.13456817025896683,-0.1212313665331898
R1067x1TS291_3,46.83,31.34,0.0,0.0,1.704492434787796,0.0,3.5238478900490255,-0.11474522743247739,-0.13456817025896683,-0.10290734230256997
R1067x1TS291_4,56.56,39.37,0.0,0.0,5.434144644875599,0.0,2.9421538127561044,-0.08617770317745992,-0.13456817025896683,-0.10757687694564075
R1067x1TS291_5,58.71,40.72,0.04759288523445848,0.0,14.365527842435231,0.0,11.36565135318854,-0.017767167354031575,-0.13456817025896683,-0.039957461317546655
R1067x1TS304_1,46.27,28.73,0.0,0.0,1.8257469427420867,4.2629066451784015,2.4252840969482596,-0.1138164702985963,-0.11547092790311646,-0.11172603564973306
R1067x1TS304_2,46.72,29.18,0.0,0.0,0.19212821534293312,4.062160209768289,0.76830387314733,-0.12632928382372857,-0.11637024464828517,-0.12502740291468695
R1067x1TS304_3,46.61,28.96,0.0,0.0,2.827044897197454,0.0,3.5255585592738763,-0.1061469606528887,-0.13456817025896683,-0.10289360994819317
R1067x1TS304_4,62.22,45.81,0.7002874208038579,0.8625378189782877,9.650628172073453,18.19847485047761,9.008371054717674,-0.053881261405139644,-0.0530414764667141,-0.058880469900277975
R1067x1TS323_1,60.86,42.87,0.4473915323781077,0.34427578012157684,6.209762492298437,53.88535689339301,6.9592255265004725,-0.08023680562970846,0.1068309045222153,-0.07532993432878615
R1067x1TS323_2,60.75,42.76,0.4269367178730839,0.32488502356571364,15.088017590243371,53.61517357090018,15.291892852727713,-0.012233208091372978,0.10562051996078224,-0.008439655971338725
R1067x1TS323_3,60.41,42.53,0.3637127457666456,0.2843407144034546,7.458426606340626,48.50899044818037,7.160142300962273,-0.07067257809455436,0.08274551360374008,-0.07371707995163734
R1067x1TS323_4,59.73,41.74,0.2372648015537705,0.1450798264113456,17.04969779799413,48.71978592194612,17.233630591682257,0.0027924146098354703,0.08368984867487612,0.007147595117759648
R1067x1TS323_5,62.67,46.27,0.78396620741532,0.9436264373028069,9.994418225921805,54.35123143289933,10.200151220210344,-0.05124797815278102,0.10891795913750589,-0.04931348445736058
R1067x1TS335_1,61.31,44.91,0.5310703189895697,0.7038861744303142,13.180992783077635,39.39505752155786,13.690057018363255,-0.026840194042040123,0.04191633285882822,-0.021298353030601427
R1067x1TS335_2,60.07,44.01,0.3004887736602087,0.5452345298823421,16.429671794432046,64.06247932179507,16.033126102009955,-0.0019567166489969524,0.15242302972631322,-0.0024894246191009806
R1067x1TS335_3,60.63,45.25,0.4046223747766946,0.7638212401484378,22.189530640630807,70.53423191663136,21.78112240136291,0.042161313136516575,0.18141560171014562,0.04365247177596116
R1067x1TS335_4,55.99,39.82,0.0,0.0,0.6757853596658681,10.212073290692594,7.368445744205773,-0.12262467909833713,-0.08881946994233081,-0.07204492927576475
R1067x1TS335_5,51.24,33.6,0.0,0.0,1.51203324105282,6.78996332438076,2.0969247944802456,-0.11621938169014626,-0.10415005745799831,-0.11436193172999665
R1067x1TS340_1,60.86,43.66,0.4473915323781077,0.4835366681136858,7.620630492814059,0.0,5.244410634650946,-0.06943016641644811,-0.13456817025896683,-0.08909556794364032
R1067x1TS341_1,57.8,41.74,0.0,0.1450798264113456,3.1295185511857246,3.0684624984798843,3.661410142651971,-0.1038301431696279,-0.1208218753313996,-0.10180306476359678
R1067x1TS341_2,62.56,46.16,0.7635113929102961,0.9242356807469426,5.006332607140764,0.0,7.750260177838597,-0.08945455851842767,-0.13456817025896683,-0.0689799234682961
R1067x1TS341_3,62.56,45.81,0.7635113929102961,0.8625378189782877,6.850632398616114,6.789576345910274,7.382523990082361,-0.07532801908293016,-0.10415179106894795,-0.07193191650943173
R1067x1TS389_1,52.26,33.83,0.0,0.0,7.180417735647466,0.0,9.303546079477044,-0.07280200590960789,-0.13456817025896683,-0.05651095977857001
R1067x1TS389_2,56.45,37.9,0.0,0.0,3.7833280303470085,0.0,5.774804340892682,-0.09882224508637456,-0.13456817025896683,-0.08483784574490577
R1067x1TS389_3,52.94,34.5,0.0,0.0,4.790604192088181,0.0,5.08808213072082,-0.09110694495618776,-0.13456817025896683,-0.09035049109533946
R1067x1TS389_4,55.32,37.22,0.0,0.0,0.0,0.0,2.235616375836641,-0.12780090292993826,-0.13456817025896683,-0.11324858853272726
R1067x1TS389_5,55.2,36.77,0.0,0.0,6.4749094123339175,0.0,7.5971873196165935,-0.0782058947987282,-0.13456817025896683,-0.0702087120055766
R1067x1TS394_1,55.09,37.22,0.0,0.0,11.710647568820974,29.10022491730454,11.7322614377252,-0.03810240301099307,-0.004203117933908569,-0.03701450804181477
R1067x1TS394_2,50.57,33.03,0.0,0.0,4.856250667960382,12.86317150922807,0.06281845505038941,-0.09060412131846007,-0.0769429102607344,-0.13069066944701238
R1067x1TS394_3,55.77,37.33,0.0,0.0,8.084777580262568,43.316173349530104,8.037989732437222,-0.06587500029594036,0.05948239880982515,-0.06667018167191018
R1067x1TS394_4,57.69,39.59,0.0,0.0,15.906667561860932,20.4779053466202,15.934993620989943,-0.0059627030675269465,-0.042829937664336785,-0.003277180653795287
R1067x1TS394_5,57.92,40.38,0.0,0.0,9.409344766173863,39.66715276129365,9.63627820436416,-0.05572938802984911,0.04313528254964186,-0.05383996097580836
R1067x1TS403_1,59.28,41.85,0.15358601494230978,0.1644705829672088,9.736547956106193,15.787981983355383,10.007584031233666,-0.053223152987496226,-0.06384015687707417,-0.05085931274605493
R1067x1TS403_2,60.07,42.42,0.3004887736602087,0.2649499578475914,11.694226372180687,17.125706936117453,12.052635297738401,-0.03822818228125558,-0.05784733091236281,-0.03444271490094595
R1067x1TS403_3,60.07,42.2,0.3004887736602087,0.22616844473586495,18.935826090784218,21.648617554217008,19.353473401059837,0.017239342290281852,-0.037585306097582594,0.02416458020091437
R1067x1TS403_4,59.73,42.65,0.2372648015537705,0.30549426700985044,18.395091195104584,20.86393570926269,18.90443809603933,0.013097546654195283,-0.041100574108970465,0.020559960531219418
R1067x1TS403_5,62.67,46.27,0.78396620741532,0.9436264373028069,9.956586114925273,24.063774782896168,10.265986949560851,-0.051537755774830794,-0.02676572998142778,-0.04878498978816143
R1067x1TS423_1,74.89,57.92,3.0563101460643414,2.9972838361737835,73.2652148734136,168.07614905231569,71.08469888497969,0.43337898330294905,0.6183901325742813,0.43943569770969343
R1067x1TS423_2,49.77,32.47,0.0,0.0,1.101229236280604,2.5110656869157806,1.2863001275607777,-0.1193659628482088,-0.12331893728579585,-0.12086920095014042
R1067x1TS434_1,57.92,39.02,0.0,0.0,3.334688870514044,3.2736328178082035,3.8665804619802904,-0.10225862718270337,-0.1199027401875719,-0.1001560651615172
R1067x1TS470_1,59.73,41.74,0.2372648015537705,0.1450798264113456,7.813793545910275,7.948506512323756,8.287558157396077,-0.06795062090022704,-0.09895994144527925,-0.06466677738836417
R1067x1TS473_1,68.55,50.68,1.8773690191384165,1.7210194955878717,20.37876430861198,32.27589477268452,20.82882101500475,0.02829162550982523,0.010023451380940147,0.036007896237323686
R1067x1TS473_2,67.19,48.76,1.6244731307126659,1.38256265388553,23.057925631977383,31.24029939899739,23.44958868961733,0.04881284351544298,0.005384124865012461,0.05704604313576797
R1067x1TS473_3,72.85,54.19,2.6769663134257144,2.339760909324964,62.24974991964828,100.5885079491211,62.15421169665099,0.3490052818098607,0.31605467335654386,0.36774643537532503
R1067x1TS473_4,66.63,48.19,1.52033952959618,1.2820832790051473,13.968325458388254,17.36994678328595,14.412974682970187,-0.02080956597493292,-0.05675316959414388,-0.01549514957582393
R1067x1TS473_5,62.67,46.27,0.78396620741532,0.9436264373028069,9.956586114925273,24.063774782896168,10.265986949560851,-0.051537755774830794,-0.02676572998142778,-0.04878498978816143
R1074v1TS003_1,89.02,75.95,0.7499828721906155,0.8777082597687315,285.3422918161432,274.6019384066835,283.70732401399056,5.358800984920056,3.9466019781273096,5.591620736431692
R1074v1TS003_2,89.77,78.41,0.8561957676944719,1.1276024745203574,479.6538694445426,454.5555551451338,478.4919108022403,9.096511328675975,6.640677686799081,9.513072501091658
R1074v1TS013_1,86.93,70.83,0.4540029367198706,0.35760322744014217,184.3356046813806,367.5489831416939,175.78505937491335,3.41587126400495,5.3381070778962565,3.4189028530856
R1074v1TS013_2,80.87,63.07,0.0,0.0,106.31493107472673,274.0131913989839,101.1375337884417,1.9150925542356076,3.9377878790236394,1.9160802952782299
R1074v1TS013_3,88.83,75.19,0.7230756053296389,0.8005051690324559,353.3066441944339,681.028515716474,336.2874619172615,6.666139775492882,10.031191935995947,6.6501771549176985
R1074v1TS013_4,87.5,71.4,0.5347247373028005,0.4155055454923491,247.18370915806557,408.5984340016378,240.2297253490649,4.624795678365865,5.952656151265677,4.716318902652124
R1074v1TS013_5,82.77,65.53,0.0,0.0,115.84246976627584,236.83766792452428,110.9712064975572,2.098360995326856,3.381235159690051,2.114054240928101
R1074v1TS018_1,85.04,69.51,0.18634644005015236,0.2235136487929286,106.09954323233072,153.8909866189728,102.96293083169415,1.910949428147761,2.1394449513553386,1.95282964272146
R1074v1TS018_2,85.04,69.32,0.18634644005015236,0.20421287610885866,75.41096932328404,116.91962137160357,72.79663144886555,1.320634627892662,1.5859486736220831,1.3455141980109746
R1074v1TS018_3,87.5,72.72,0.5347247373028005,0.5495951241395627,137.6494703169647,216.36975938729435,133.12452148519853,2.517832920363031,3.0748112255847877,2.5600502901216333
R1074v1TS018_4,87.88,72.73,0.5885392710247537,0.5506109542808301,109.83271645828613,178.41296436496617,105.44384740162035,1.98275945795654,2.506562132834886,2.002776072372423
R1074v1TS018_5,85.23,69.51,0.21325370691112894,0.2235136487929286,108.01370226163093,163.67467904752397,104.62620771006162,1.9477695296091961,2.2859160731399326,1.9863151466688682
R1074v1TS070_1,84.09,71.59,0.05181010574526715,0.4348063181764176,253.6244005414974,204.8647170569725,243.73184503482454,4.748686591602289,2.9025698690000503,4.7868244475118
R1074v1TS070_2,85.04,71.4,0.18634644005015236,0.4155055454923491,253.4406589384362,188.13941736048713,242.99176573895576,4.745152201635811,2.6521763262125946,4.7719249869917135
R1074v1TS070_3,85.04,70.64,0.18634644005015236,0.3383024547560737,252.20944204043374,201.63955111504532,241.89527650706054,4.721468938954102,2.85428608688963,4.749850192962859
R1074v1TS070_4,85.8,73.11,0.2939755074940589,0.589212499648967,244.5028075957944,156.15675019327085,234.58361856464015,4.573226782563601,2.173365573334177,4.602650076086753
R1074v1TS070_5,87.69,75.19,0.5616320041637771,0.8005051690324559,407.33915197085844,232.7090681763488,386.7717542279786,7.705490418825301,3.3194261197052977,7.666539488476904
R1074v1TS071_1,88.26,73.86,0.642353804746709,0.6653997602439752,234.83944996049289,434.0885480365045,220.52455082637942,4.387345775215945,6.334267247931869,4.319609426409422
R1074v1TS071_2,85.8,69.51,0.2939755074940589,0.2235136487929286,118.19870857798563,262.6359343033377,110.96727258701115,2.143684790678511,3.7674595881660946,2.1139750424622097
R1074v1TS071_3,87.5,70.64,0.5347247373028005,0.3383024547560737,110.21702900820495,277.60599274606784,103.39469941053514,1.9901519613297245,3.991575510585,1.9615221151770006
